,max_samples,contamination,n_estimators,max_features,bootstrap,precision,recall,f1
1172,24,0.1,50,0.1,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1173,24,0.1,100,0.1,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1174,24,0.1,200,0.1,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1175,24,0.1,300,0.1,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1176,auto,0.1,5,0.3,True,0.0,0.0,0.0
1177,auto,0.1,10,0.3,True,0.0,0.0,0.0
1178,auto,0.1,15,0.3,True,0.0,0.0,0.0
1179,auto,0.1,20,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1180,auto,0.1,50,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1181,auto,0.1,100,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1182,auto,0.1,200,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1183,auto,0.1,300,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1184,0.1,0.1,5,0.3,True,0.0,0.0,0.0
1185,0.1,0.1,10,0.3,True,0.0,0.0,0.0
1186,0.1,0.1,15,0.3,True,0.0,0.0,0.0
1187,0.1,0.1,20,0.3,True,0.0,0.0,0.0
1188,0.1,0.1,50,0.3,True,0.0,0.0,0.0
1189,0.1,0.1,100,0.3,True,0.0,0.0,0.0
1190,0.1,0.1,200,0.3,True,0.0,0.0,0.0
1191,0.1,0.1,300,0.3,True,0.0,0.0,0.0
1192,0.3,0.1,5,0.3,True,0.0,0.0,0.0
1193,0.3,0.1,10,0.3,True,0.0,0.0,0.0
1194,0.3,0.1,15,0.3,True,0.0,0.0,0.0
1195,0.3,0.1,20,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1196,0.3,0.1,50,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1197,0.3,0.1,100,0.3,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1198,0.3,0.1,200,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1199,0.3,0.1,300,0.3,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1200,0.5,0.1,5,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1201,0.5,0.1,10,0.3,True,0.0,0.0,0.0
1202,0.5,0.1,15,0.3,True,0.0,0.0,0.0
1203,0.5,0.1,20,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1204,0.5,0.1,50,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1205,0.5,0.1,100,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1206,0.5,0.1,200,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1207,0.5,0.1,300,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1208,0.7,0.1,5,0.3,True,0.0,0.0,0.0
1209,0.7,0.1,10,0.3,True,0.0,0.0,0.0
1210,0.7,0.1,15,0.3,True,0.0,0.0,0.0
1211,0.7,0.1,20,0.3,True,0.0,0.0,0.0
1212,0.7,0.1,50,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1213,0.7,0.1,100,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1214,0.7,0.1,200,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1215,0.7,0.1,300,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1216,0.9,0.1,5,0.3,True,0.0,0.0,0.0
1217,0.9,0.1,10,0.3,True,0.0,0.0,0.0
1218,0.9,0.1,15,0.3,True,0.0,0.0,0.0
1219,0.9,0.1,20,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1220,0.9,0.1,50,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1221,0.9,0.1,100,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1222,0.9,0.1,200,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1223,0.9,0.1,300,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1224,24,0.1,5,0.3,True,0.0,0.0,0.0
1225,24,0.1,10,0.3,True,0.0,0.0,0.0
1226,24,0.1,15,0.3,True,0.0,0.0,0.0
1227,24,0.1,20,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1228,24,0.1,50,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1229,24,0.1,100,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1230,24,0.1,200,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1231,24,0.1,300,0.3,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1232,auto,0.1,5,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1233,auto,0.1,10,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1234,auto,0.1,15,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1235,auto,0.1,20,0.5,True,0.0,0.0,0.0
1236,auto,0.1,50,0.5,True,0.0,0.0,0.0
1237,auto,0.1,100,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1238,auto,0.1,200,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1239,auto,0.1,300,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1240,0.1,0.1,5,0.5,True,0.0,0.0,0.0
1241,0.1,0.1,10,0.5,True,0.0,0.0,0.0
1242,0.1,0.1,15,0.5,True,0.0,0.0,0.0
1243,0.1,0.1,20,0.5,True,0.0,0.0,0.0
1244,0.1,0.1,50,0.5,True,0.0,0.0,0.0
1245,0.1,0.1,100,0.5,True,0.0,0.0,0.0
1246,0.1,0.1,200,0.5,True,0.0,0.0,0.0
1247,0.1,0.1,300,0.5,True,0.0,0.0,0.0
1248,0.3,0.1,5,0.5,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1249,0.3,0.1,10,0.5,True,1.0,0.3333333333333333,0.5
1250,0.3,0.1,15,0.5,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1251,0.3,0.1,20,0.5,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1252,0.3,0.1,50,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1253,0.3,0.1,100,0.5,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1254,0.3,0.1,200,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1255,0.3,0.1,300,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1256,0.5,0.1,5,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1257,0.5,0.1,10,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1258,0.5,0.1,15,0.5,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1259,0.5,0.1,20,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1260,0.5,0.1,50,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1261,0.5,0.1,100,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1262,0.5,0.1,200,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1263,0.5,0.1,300,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1264,0.7,0.1,5,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1265,0.7,0.1,10,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1266,0.7,0.1,15,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1267,0.7,0.1,20,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1268,0.7,0.1,50,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1269,0.7,0.1,100,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1270,0.7,0.1,200,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1271,0.7,0.1,300,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1272,0.9,0.1,5,0.5,True,0.0,0.0,0.0
1273,0.9,0.1,10,0.5,True,0.5,0.16666666666666666,0.25
1274,0.9,0.1,15,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1275,0.9,0.1,20,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1276,0.9,0.1,50,0.5,True,0.0,0.0,0.0
1277,0.9,0.1,100,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1278,0.9,0.1,200,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1279,0.9,0.1,300,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1280,24,0.1,5,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1281,24,0.1,10,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1282,24,0.1,15,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1283,24,0.1,20,0.5,True,0.0,0.0,0.0
1284,24,0.1,50,0.5,True,0.0,0.0,0.0
1285,24,0.1,100,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1286,24,0.1,200,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1287,24,0.1,300,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1288,auto,0.1,5,0.7,True,0.0,0.0,0.0
1289,auto,0.1,10,0.7,True,0.5,0.16666666666666666,0.25
1290,auto,0.1,15,0.7,True,0.0,0.0,0.0
1291,auto,0.1,20,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1292,auto,0.1,50,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1293,auto,0.1,100,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1294,auto,0.1,200,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1295,auto,0.1,300,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1296,0.1,0.1,5,0.7,True,0.0,0.0,0.0
1297,0.1,0.1,10,0.7,True,0.0,0.0,0.0
1298,0.1,0.1,15,0.7,True,0.0,0.0,0.0
1299,0.1,0.1,20,0.7,True,0.0,0.0,0.0
1300,0.1,0.1,50,0.7,True,0.0,0.0,0.0
1301,0.1,0.1,100,0.7,True,0.0,0.0,0.0
1302,0.1,0.1,200,0.7,True,0.0,0.0,0.0
1303,0.1,0.1,300,0.7,True,0.0,0.0,0.0
1304,0.3,0.1,5,0.7,True,0.0,0.0,0.0
1305,0.3,0.1,10,0.7,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1306,0.3,0.1,15,0.7,True,0.0,0.0,0.0
1307,0.3,0.1,20,0.7,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1308,0.3,0.1,50,0.7,True,0.0,0.0,0.0
1309,0.3,0.1,100,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1310,0.3,0.1,200,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1311,0.3,0.1,300,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1312,0.5,0.1,5,0.7,True,0.0,0.0,0.0
1313,0.5,0.1,10,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1314,0.5,0.1,15,0.7,True,0.0,0.0,0.0
1315,0.5,0.1,20,0.7,True,0.0,0.0,0.0
1316,0.5,0.1,50,0.7,True,0.0,0.0,0.0
1317,0.5,0.1,100,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1318,0.5,0.1,200,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1319,0.5,0.1,300,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1320,0.7,0.1,5,0.7,True,0.0,0.0,0.0
1321,0.7,0.1,10,0.7,True,0.0,0.0,0.0
1322,0.7,0.1,15,0.7,True,0.0,0.0,0.0
1323,0.7,0.1,20,0.7,True,0.0,0.0,0.0
1324,0.7,0.1,50,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1325,0.7,0.1,100,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1326,0.7,0.1,200,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1327,0.7,0.1,300,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1328,0.9,0.1,5,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1329,0.9,0.1,10,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1330,0.9,0.1,15,0.7,True,0.0,0.0,0.0
1331,0.9,0.1,20,0.7,True,0.0,0.0,0.0
1332,0.9,0.1,50,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1333,0.9,0.1,100,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1334,0.9,0.1,200,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1335,0.9,0.1,300,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1336,24,0.1,5,0.7,True,0.0,0.0,0.0
1337,24,0.1,10,0.7,True,0.5,0.16666666666666666,0.25
1338,24,0.1,15,0.7,True,0.0,0.0,0.0
1339,24,0.1,20,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1340,24,0.1,50,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1341,24,0.1,100,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1342,24,0.1,200,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1343,24,0.1,300,0.7,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1344,auto,0.1,5,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1345,auto,0.1,10,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1346,auto,0.1,15,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1347,auto,0.1,20,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1348,auto,0.1,50,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1349,auto,0.1,100,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1350,auto,0.1,200,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1351,auto,0.1,300,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1352,0.1,0.1,5,1.0,True,0.0,0.0,0.0
1353,0.1,0.1,10,1.0,True,0.0,0.0,0.0
1354,0.1,0.1,15,1.0,True,0.0,0.0,0.0
1355,0.1,0.1,20,1.0,True,0.0,0.0,0.0
1356,0.1,0.1,50,1.0,True,0.0,0.0,0.0
1357,0.1,0.1,100,1.0,True,0.0,0.0,0.0
1358,0.1,0.1,200,1.0,True,0.0,0.0,0.0
1359,0.1,0.1,300,1.0,True,0.0,0.0,0.0
1360,0.3,0.1,5,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1361,0.3,0.1,10,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1362,0.3,0.1,15,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1363,0.3,0.1,20,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1364,0.3,0.1,50,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1365,0.3,0.1,100,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1366,0.3,0.1,200,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1367,0.3,0.1,300,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1368,0.5,0.1,5,1.0,True,0.0,0.0,0.0
1369,0.5,0.1,10,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1370,0.5,0.1,15,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1371,0.5,0.1,20,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1372,0.5,0.1,50,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1373,0.5,0.1,100,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1374,0.5,0.1,200,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1375,0.5,0.1,300,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1376,0.7,0.1,5,1.0,True,0.0,0.0,0.0
1377,0.7,0.1,10,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1378,0.7,0.1,15,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1379,0.7,0.1,20,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1380,0.7,0.1,50,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1381,0.7,0.1,100,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1382,0.7,0.1,200,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1383,0.7,0.1,300,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1384,0.9,0.1,5,1.0,True,0.0,0.0,0.0
1385,0.9,0.1,10,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1386,0.9,0.1,15,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1387,0.9,0.1,20,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1388,0.9,0.1,50,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1389,0.9,0.1,100,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1390,0.9,0.1,200,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1391,0.9,0.1,300,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1392,24,0.1,5,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1393,24,0.1,10,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1394,24,0.1,15,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1395,24,0.1,20,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1396,24,0.1,50,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1397,24,0.1,100,1.0,True,0.6666666666666666,0.3333333333333333,0.4444444444444444
1398,24,0.1,200,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1399,24,0.1,300,1.0,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1400,auto,0.2,5,0.1,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1401,auto,0.2,10,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1402,auto,0.2,15,0.1,True,0.6,0.5,0.5454545454545454
1403,auto,0.2,20,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1404,auto,0.2,50,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1405,auto,0.2,100,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1406,auto,0.2,200,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1407,auto,0.2,300,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1408,0.1,0.2,5,0.1,True,0.0,0.0,0.0
1409,0.1,0.2,10,0.1,True,0.0,0.0,0.0
1410,0.1,0.2,15,0.1,True,0.0,0.0,0.0
1411,0.1,0.2,20,0.1,True,0.0,0.0,0.0
1412,0.1,0.2,50,0.1,True,0.0,0.0,0.0
1413,0.1,0.2,100,0.1,True,0.0,0.0,0.0
1414,0.1,0.2,200,0.1,True,0.0,0.0,0.0
1415,0.1,0.2,300,0.1,True,0.0,0.0,0.0
1416,0.3,0.2,5,0.1,True,0.0,0.0,0.0
1417,0.3,0.2,10,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1418,0.3,0.2,15,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1419,0.3,0.2,20,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1420,0.3,0.2,50,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1421,0.3,0.2,100,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1422,0.3,0.2,200,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1423,0.3,0.2,300,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1424,0.5,0.2,5,0.1,True,0.0,0.0,0.0
1425,0.5,0.2,10,0.1,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1426,0.5,0.2,15,0.1,True,0.25,0.16666666666666666,0.2
1427,0.5,0.2,20,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1428,0.5,0.2,50,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1429,0.5,0.2,100,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1430,0.5,0.2,200,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1431,0.5,0.2,300,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1432,0.7,0.2,5,0.1,True,0.0,0.0,0.0
1433,0.7,0.2,10,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1434,0.7,0.2,15,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1435,0.7,0.2,20,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1436,0.7,0.2,50,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1437,0.7,0.2,100,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1438,0.7,0.2,200,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1439,0.7,0.2,300,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1440,0.9,0.2,5,0.1,True,0.0,0.0,0.0
1441,0.9,0.2,10,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1442,0.9,0.2,15,0.1,True,0.2,0.16666666666666666,0.18181818181818182
1443,0.9,0.2,20,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1444,0.9,0.2,50,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1445,0.9,0.2,100,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1446,0.9,0.2,200,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1447,0.9,0.2,300,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1448,24,0.2,5,0.1,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1449,24,0.2,10,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1450,24,0.2,15,0.1,True,0.6,0.5,0.5454545454545454
1451,24,0.2,20,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1452,24,0.2,50,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1453,24,0.2,100,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1454,24,0.2,200,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1455,24,0.2,300,0.1,True,0.4,0.3333333333333333,0.36363636363636365
1456,auto,0.2,5,0.3,True,0.0,0.0,0.0
1457,auto,0.2,10,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1458,auto,0.2,15,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1459,auto,0.2,20,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1460,auto,0.2,50,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1461,auto,0.2,100,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1462,auto,0.2,200,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1463,auto,0.2,300,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1464,0.1,0.2,5,0.3,True,0.0,0.0,0.0
1465,0.1,0.2,10,0.3,True,0.0,0.0,0.0
1466,0.1,0.2,15,0.3,True,0.0,0.0,0.0
1467,0.1,0.2,20,0.3,True,0.0,0.0,0.0
1468,0.1,0.2,50,0.3,True,0.0,0.0,0.0
1469,0.1,0.2,100,0.3,True,0.0,0.0,0.0
1470,0.1,0.2,200,0.3,True,0.0,0.0,0.0
1471,0.1,0.2,300,0.3,True,0.0,0.0,0.0
1472,0.3,0.2,5,0.3,True,0.25,0.16666666666666666,0.2
1473,0.3,0.2,10,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1474,0.3,0.2,15,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1475,0.3,0.2,20,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1476,0.3,0.2,50,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1477,0.3,0.2,100,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1478,0.3,0.2,200,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1479,0.3,0.2,300,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1480,0.5,0.2,5,0.3,True,0.25,0.16666666666666666,0.2
1481,0.5,0.2,10,0.3,True,0.0,0.0,0.0
1482,0.5,0.2,15,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1483,0.5,0.2,20,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1484,0.5,0.2,50,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1485,0.5,0.2,100,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1486,0.5,0.2,200,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1487,0.5,0.2,300,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1488,0.7,0.2,5,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1489,0.7,0.2,10,0.3,True,0.0,0.0,0.0
1490,0.7,0.2,15,0.3,True,0.0,0.0,0.0
1491,0.7,0.2,20,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1492,0.7,0.2,50,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1493,0.7,0.2,100,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1494,0.7,0.2,200,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1495,0.7,0.2,300,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1496,0.9,0.2,5,0.3,True,0.0,0.0,0.0
1497,0.9,0.2,10,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1498,0.9,0.2,15,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1499,0.9,0.2,20,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1500,0.9,0.2,50,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1501,0.9,0.2,100,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1502,0.9,0.2,200,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1503,0.9,0.2,300,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1504,24,0.2,5,0.3,True,0.0,0.0,0.0
1505,24,0.2,10,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1506,24,0.2,15,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1507,24,0.2,20,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1508,24,0.2,50,0.3,True,0.2,0.16666666666666666,0.18181818181818182
1509,24,0.2,100,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1510,24,0.2,200,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1511,24,0.2,300,0.3,True,0.4,0.3333333333333333,0.36363636363636365
1512,auto,0.2,5,0.5,True,0.3333333333333333,0.16666666666666666,0.2222222222222222
1513,auto,0.2,10,0.5,True,0.4,0.3333333333333333,0.36363636363636365
1514,auto,0.2,15,0.5,True,0.4,0.3333333333333333,0.36363636363636365
1515,auto,0.2,20,0.5,True,0.4,0.3333333333333333,0.36363636363636365
1516,auto,0.2,50,0.5,True,0.4,0.3333333333333333,0.36363636363636365
1517,auto,0.2,100,0.5,True,0.4,0.3333333333333333,0.36363636363636365
1518,auto,0.2,200,0.5,True,0.4,0.3333333333333333,0.36363636363636365
1519,auto,0.2,300,0.5,True,0.4,0.3333333333333333,0.36363636363636365
1520,0.1,0.2,5,0.5,True,0.0,0.0,0.0
1521,0.1,0.2,10,0.5,True,0.0,0.0,0.0
1522,0.1,0.2,15,0.5,True,0.0,0.0,0.0
1523,0.1,0.2,20,0.5,True,0.0,0.0,0.0
1524,0.1,0.2,50,0.5,True,0.0,0.0,0.0
